region_id,case_id,optimization,source_type,direction,interface_position,raw_node_name,canonical_node_id,bus_name,bit_index,role
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,1,y_1,y_1,y,1,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,2,y_2,y_2,y,2,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,3,y_3,y_3,y,3,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,4,y_4,y_4,y,4,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,5,y_5,y_5,y,5,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,6,y_6,y_6,y,6,output
arithmetic_constant_multiply_w6__identity__ground_truth_region,arithmetic_constant_multiply_w6,identity,ground_truth_region,output,7,y_7,y_7,y,7,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,4,a_4,a_4,a,4,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,input,5,a_5,a_5,a,5,data_operand
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,4,y_4,y_4,y,4,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,5,y_5,y_5,y,5,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,6,y_6,y_6,y,6,output
arithmetic_constant_multiply_w6__identity__whole_output_cone,arithmetic_constant_multiply_w6,identity,whole_output_cone,output,7,y_7,y_7,y,7,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,0,a_0,a_0,a,0,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,1,a_1,a_1,a,1,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,2,a_2,a_2,a,2,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,3,a_3,a_3,a,3,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,4,a_4,a_4,a,4,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,5,a_5,a_5,a,5,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,6,a_6,a_6,a,6,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,input,7,a_7,a_7,a,7,data_operand
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,0,y_0,y_0,y,0,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,1,y_1,y_1,y,1,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,2,y_2,y_2,y,2,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,3,y_3,y_3,y,3,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,4,y_4,y_4,y,4,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,5,y_5,y_5,y,5,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,6,y_6,y_6,y,6,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,7,y_7,y_7,y,7,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,8,y_8,y_8,y,8,output
arithmetic_constant_multiply_w8__identity__ground_truth_region,arithmetic_constant_multiply_w8,identity,ground_truth_region,output,9,y_9,y_9,y,9,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,2,a_2,a_2,a,2,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,3,a_3,a_3,a,3,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,4,a_4,a_4,a,4,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,5,a_5,a_5,a,5,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,6,a_6,a_6,a,6,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,input,7,a_7,a_7,a,7,data_operand
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,4,y_4,y_4,y,4,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,5,y_5,y_5,y,5,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,6,y_6,y_6,y,6,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,7,y_7,y_7,y,7,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,8,y_8,y_8,y,8,output
arithmetic_constant_multiply_w8__identity__whole_output_cone,arithmetic_constant_multiply_w8,identity,whole_output_cone,output,9,y_9,y_9,y,9,output
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__balance__whole_output_cone,arithmetic_full_multiply_w2,balance,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__compress2rs__whole_output_cone,arithmetic_full_multiply_w2,compress2rs,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__dc2__whole_output_cone,arithmetic_full_multiply_w2,dc2,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__identity__ground_truth_region,arithmetic_full_multiply_w2,identity,ground_truth_region,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__identity__whole_output_cone,arithmetic_full_multiply_w2,identity,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__refactor__whole_output_cone,arithmetic_full_multiply_w2,refactor,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__resub__whole_output_cone,arithmetic_full_multiply_w2,resub,whole_output_cone,output,3,y_3,y_3,y,3,output
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,input,0,a_0,a_0,a,0,data_operand
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,input,1,a_1,a_1,a,1,data_operand
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,input,2,b_0,b_0,b,0,data_operand
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,input,3,b_1,b_1,b,1,data_operand
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,output,0,y_0,y_0,y,0,output
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,output,1,y_1,y_1,y,1,output
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,output,2,y_2,y_2,y,2,output
arithmetic_full_multiply_w2__resyn2__whole_output_cone,arithmetic_full_multiply_w2,resyn2,whole_output_cone,output,3,y_3,y_3,y,3,output
